cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
SNU-398::Rucaparib,386,3.1088082901554404,97,4.123711340206185,"['PARP3', 'PARP1', 'PARP2', 'PALB2', 'STAG2', 'SLC47A1', 'BRCA2', 'SLC22A6', 'ATR', 'SLC22A8', 'SLC47A2', 'BRCA1']",12,33.33333333333333,"['PARP1', 'PARP2', 'PALB2', 'STAG2']","{'SLC47A1', 'BRCA2', 'BRCA1', 'PARP3', 'ATR', 'SLC22A8', 'SLC22A6', 'SLC47A2'}"
OE33::Temozolomide,386,3.1088082901554404,97,4.123711340206185,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,33.33333333333333,"['SLFN11', 'CSF2', 'H2AX', 'MGMT']","{'BRCA2', 'STAG2', 'ATM', 'HDAC4', 'MSH6', 'PRL', 'ATRX', 'NOTCH1'}"
OCI-AML2::Rucaparib,386,3.1088082901554404,97,4.123711340206185,"['PARP3', 'PARP1', 'PARP2', 'PALB2', 'STAG2', 'SLC47A1', 'BRCA2', 'SLC22A6', 'ATR', 'SLC22A8', 'SLC47A2', 'BRCA1']",12,33.33333333333333,"['PARP1', 'PARP2', 'PALB2', 'STAG2']","{'SLC47A1', 'BRCA2', 'BRCA1', 'PARP3', 'ATR', 'SLC22A8', 'SLC22A6', 'SLC47A2'}"
KMOE-2::Rucaparib,386,3.1088082901554404,97,4.123711340206185,"['PARP3', 'PARP1', 'PARP2', 'PALB2', 'STAG2', 'SLC47A1', 'BRCA2', 'SLC22A6', 'ATR', 'SLC22A8', 'SLC47A2', 'BRCA1']",12,33.33333333333333,"['PARP1', 'PARP2', 'PALB2', 'STAG2']","{'SLC47A1', 'BRCA2', 'BRCA1', 'PARP3', 'ATR', 'SLC22A8', 'SLC22A6', 'SLC47A2'}"
SNU-387::Doxorubicin,386,9.585492227979273,97,12.371134020618557,"['TOP2A', 'ATRX', 'AFP', 'ZEB1', 'MYB', 'NOS3', 'NCF4', 'RPSA', 'LRP1B', 'CYBA', 'GADD45A', 'PPM1D', 'EZH2', 'QUINONE REDUCTASE 2', 'TAF1', 'RAC2', 'SLC28A3', 'AKR1A1', 'SLC22A16', 'MYOD1', 'EDN1', 'GSTA1', 'CBR3', 'SDHB', 'LINC00251', 'H2AX', 'DOK5', 'ALDH3A1', 'GATA3', 'AKR1C3', 'CDKN1B', 'AKR7A2', 'IL11', 'CBR1', 'SP3', 'SETD4', 'BMP7']",37,32.432432432432435,"['TOP2A', 'AFP', 'ZEB1', 'RPSA', 'CYBA', 'GADD45A', 'TAF1', 'SLC28A3', 'SLC22A16', 'MYOD1', 'EDN1', 'GSTA1']","{'NOS3', 'GATA3', 'EZH2', 'MYB', 'QUINONE REDUCTASE 2', 'LRP1B', 'SETD4', 'LINC00251', 'IL11', 'PPM1D', 'AKR1A1', 'H2AX', 'ALDH3A1', 'AKR7A2', 'SP3', 'SDHB', 'DOK5', 'CBR3', 'ATRX', 'NCF4', 'CDKN1B', 'RAC2', 'AKR1C3', 'CBR1', 'BMP7'}"
OCI-AML2::Panobinostat,386,4.145077720207254,97,5.154639175257731,"['HDAC8', 'HDAC7', 'HDAC1', 'HDAC6', 'HDAC2', 'HDAC5', 'HDAC9', 'HDAC4', 'HDAC3', 'HDAC10', 'HDAC11', 'MYCN', 'SMARCB1', 'KRAS', 'KMT2A', 'BAP1']",16,31.25,"['HDAC8', 'HDAC1', 'HDAC2', 'HDAC4', 'HDAC3']","{'HDAC5', 'HDAC11', 'SMARCB1', 'KRAS', 'HDAC7', 'BAP1', 'HDAC9', 'HDAC6', 'MYCN', 'HDAC10', 'KMT2A'}"
KMOE-2::Panobinostat,386,4.145077720207254,97,5.154639175257731,"['HDAC8', 'HDAC7', 'HDAC1', 'HDAC6', 'HDAC2', 'HDAC5', 'HDAC9', 'HDAC4', 'HDAC3', 'HDAC10', 'HDAC11', 'MYCN', 'SMARCB1', 'KRAS', 'KMT2A', 'BAP1']",16,31.25,"['HDAC8', 'HDAC1', 'HDAC2', 'HDAC4', 'HDAC3']","{'HDAC5', 'HDAC11', 'SMARCB1', 'KRAS', 'HDAC7', 'BAP1', 'HDAC9', 'HDAC6', 'MYCN', 'HDAC10', 'KMT2A'}"
SNU-387::Dabrafenib,386,3.3678756476683938,97,4.123711340206185,"['BRAF', 'CDKN2A', 'HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'MITF', 'EZH2', 'MAP2K2', 'RAC1', 'MAP2K1', 'HRAS', 'NF1']",13,30.76923076923077,"['STAG2', 'NRAS', 'EZH2', 'MAP2K2']","{'MITF', 'BRAF', 'CDKN2A', 'MAP2K1', 'NF1', 'HLA-DRB1', 'RAC1', 'ATXN1L', 'HRAS'}"
SNU-398::Dabrafenib,386,3.3678756476683938,97,4.123711340206185,"['BRAF', 'CDKN2A', 'HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'MITF', 'EZH2', 'MAP2K2', 'RAC1', 'MAP2K1', 'HRAS', 'NF1']",13,30.76923076923077,"['STAG2', 'EZH2', 'MAP2K2', 'RAC1']","{'MITF', 'BRAF', 'CDKN2A', 'MAP2K1', 'NF1', 'HLA-DRB1', 'NRAS', 'ATXN1L', 'HRAS'}"
KMOE-2::Crizotinib,386,3.3678756476683938,97,4.123711340206185,"['MET', 'ROS1', 'ALK', 'EML4', 'NPM1', 'ETV6', 'PTPN12', 'SMAD4', 'AREG', 'EGFR', 'CDKN2A', 'NTRK1', 'KRAS']",13,30.76923076923077,"['ROS1', 'SMAD4', 'EGFR', 'CDKN2A']","{'ETV6', 'EML4', 'NPM1', 'AREG', 'KRAS', 'NTRK1', 'PTPN12', 'MET', 'ALK'}"
